,80Å`84,7.8,13.5,22.6,44.6,68.9,96,93.7,101.4,91.7,111.5,71.4,61,51.2,40.8,38.6,37.7,37.6,37.6
,85Å`89,5.5,11.6,12.1,25.2,44.3,70.7,84.6,95.7,110.6,141.8,104,95.3,89.5,73.6,72.3,69.5,65,65.1
,90Å`94,16.5,11.8,4.2,13.5,31.1,31.7,67.5,75.2,101,144.2,119.2,125.2,131.5,122,116.3,108.8,102.6,104.6
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,160.7,177.1,157.8,151.4,162.3,153,149.7
,100Å`,...,...,...,...,...,...,...,...,...,...,...,162.1,131.4,143.1,168.6,175.4,179.7,175
Hi04 Hypertensive diseases,,,,,,,,,,,,,,,,,,,
Deaths Total,Total,9935,9073,15115,18987,18303,19831,15911,12700,9246,8222,6063,5835,6760,6932,6726,6843,9570,9581
,0Å`4Years,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,7,6,6,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,8,14,12,9,8,2,-,-,1,-,-,-,1,-,-,-,1,-
,20Å`24,12,12,25,34,27,13,2,6,-,1,-,1,1,-,-,-,-,-
,25Å`29,18,28,47,33,46,24,13,7,2,-,3,4,2,-,2,-,-,-
,30Å`34,26,37,80,75,53,44,28,17,6,8,3,7,2,3,5,9,6,4
,35Å`39,41,44,94,128,124,79,29,27,17,14,9,14,8,13,11,7,12,14
,40Å`44,80,123,140,170,190,159,80,52,25,27,16,8,23,13,25,16,35,30
,45Å`49,171,228,364,331,230,222,132,76,65,63,36,31,29,35,23,41,60,47
,50Å`54,300,371,558,535,409,294,204,149,82,103,85,57,52,61,51,50,96,100
,55Å`59,505,502,904,894,678,465,273,223,168,157,93,99,115,75,72,91,129,154
,60Å`64,862,791,1376,1557,1223,871,475,285,256,240,143,167,202,170,146,149,226,213
,65Å`69,1557,1323,2054,2406,2111,1623,1008,521,393,384,262,200,254,249,278,290,472,404
,70Å`74,2217,1752,2918,3398,3177,3041,1827,1231,649,548,382,339,324,339,326,333,525,572
,75Å`79,2050,1992,3166,4205,3854,4362,3373,2216,1368,969,564,633,595,573,526,486,812,784
,80Å`84,1328,1209,2287,3288,3621,4654,4135,3303,2113,1703,1031,913,1045,998,968,989,1383,1400
,85Å`89,587,526,893,1544,1969,2897,2970,2969,2382,2038,1511,1190,1429,1568,1463,1420,2065,2040
,90Å`94,143,100,176,344,524,933,1173,1324,1364,1459,1336,1348,1466,1607,1589,1644,2117,2106
,95Å`99,16,12,15,32,53,137,175,276,324,449,511,689,960,915,915,998,1242,1301
,100Å`,1,3,-,1,4,9,12,17,30,57,78,135,250,313,325,317,385,412
,Not stated,-,-,-,-,1,-,1,1,1,2,-,-,2,-,1,3,4,-
Deaths Male,Total,4639,4385,7360,9176,8423,8683,6654,4991,3399,3027,2163,2145,2517,2637,2605,2720,3916,3947
,0Å`4Years,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,3,2,2,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,5,8,9,7,8,1,-,-,1,-,-,-,-,-,-,-,1,-
,20Å`24,6,8,16,19,10,9,1,-,-,1,-,-,1,-,-,-,-,-
,25Å`29,10,16,34,18,31,15,8,3,2,-,3,3,1,-,1,-,-,-
,30Å`34,12,21,51,51,32,29,17,6,4,6,3,5,-,3,5,8,5,3
,35Å`39,18,19,58,83,91,58,19,21,11,9,7,13,7,11,11,5,9,13
,40Å`44,40,67,72,93,119,101,50,30,14,18,11,6,17,12,23,12,27,27
,45Å`49,87,114,208,172,128,160,85,44,41,41,28,26,25,27,19,35,50,39
,50Å`54,151,231,339,303,231,169,126,94,57,79,67,49,39,48,45,49,78,88
,55Å`59,289,285,532,525,420,271,157,141,97,119,67,79,101,64,62,83,119,128
,60Å`64,471,469,832,934,660,506,263,156,159,158,97,122,167,141,121,123,171,184
,65Å`69,805,719,1111,1382,1178,858,543,271,197,247,151,133,187,203,223,222,363,304
,70Å`74,1084,858,1453,1778,1589,1504,902,589,302,262,225,206,208,226,219,229,369,427
,75Å`79,903,875,1386,1938,1730,1958,1485,980,582,409,246,326,342,304,299,290,480,437
,80Å`84,502,476,897,1246,1366,1796,1642,1266,791,632,368,351,445,471,477,484,660,690
,85Å`89,200,183,307,516,666,962,999,966,735,579,463,380,470,585,554,555,796,770
,90Å`94,42,29,52,102,149,244,317,372,330,366,305,300,322,364,380,406,553,578
,95Å`99,8,5,1,8,13,37,38,47,70,97,110,129,159,145,135,178,185,206
,100Å`,-,-,-,-,-,3,1,4,5,3,12,17,24,33,30,39,48,53
,Not stated,-,-,-,-,1,-,1,1,1,1,-,-,2,-,1,2,2,-
Deaths Female,Total,5296,4688,7755,9811,9880,11148,9257,7709,5847,5195,3900,3690,4243,4295,4121,4123,5654,5634
,0Å`4Years,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,4,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,3,6,3,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-
,20Å`24,6,4,9,15,17,4,1,6,-,-,-,1,-,-,-,-,-,-
,25Å`29,8,12,13,15,15,9,5,4,-,-,-,1,1,-,1,-,-,-
,30Å`34,14,16,29,24,21,15,11,11,2,2,-,2,2,-,-,1,1,1
,35Å`39,23,25,36,45,33,21,10,6,6,5,2,1,1,2,-,2,3,1
,40Å`44,40,56,68,77,71,58,30,22,11,9,5,2,6,1,2,4,8,3
,45Å`49,84,114,156,159,102,62,47,32,24,22,8,5,4,8,4,6,10,8
,50Å`54,149,140,219,232,178,125,78,55,25,24,18,8,13,13,6,1,18,12
,55Å`59,216,217,372,369,258,194,116,82,71,38,26,20,14,11,10,8,10,26
,60Å`64,391,322,544,623,563,365,212,129,97,82,46,45,35,29,25,26,55,29
,65Å`69,752,604,943,1024,933,765,465,250,196,137,111,67,67,46,55,68,109,100
,70Å`74,1133,894,1465,1620,1588,1537,925,642,347,286,157,133,116,113,107,104,156,145
,75Å`79,1147,1117,1780,2267,2124,2404,1888,1236,786,560,318,307,253,269,227,196,332,347
,80Å`84,826,733,1390,2042,2255,2858,2493,2037,1322,1071,663,562,600,527,491,505,723,710
,85Å`89,387,343,586,1028,1303,1935,1971,2003,1647,1459,1048,810,959,983,909,865,1269,1270
,90Å`94,101,71,124,242,375,689,856,952,1034,1093,1031,1048,1144,1243,1209,1238,1564,1528
,95Å`99,8,7,14,24,40,100,137,229,254,352,401,560,801,770,780,820,1057,1095
,100Å`,1,3,-,1,4,6,11,13,25,54,66,118,226,280,295,278,337,359
,Not stated,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,-
Death rates Total,Total,11.9,10.2,16.2,19.3,17.7,17.8,13.7,10.6,7.5,6.6,4.8,4.6,5.3,5.5,5.4,5.5,7.7,7.7
,0Å`4Years,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,0.1,0.1,0.1,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,0.1,0.2,0.1,0.1,0.1,0,-,-,0,-,-,-,0,-,-,-,0,-
,20Å`24,0.2,0.1,0.3,0.4,0.3,0.1,0,0.1,-,0,-,0,0,-,-,-,-,-
,25Å`29,0.3,0.4,0.6,0.4,0.5,0.2,0.1,0.1,0,-,0,0,0,-,0,-,-,-
,30Å`34,0.5,0.6,1.1,0.9,0.6,0.5,0.3,0.2,0.1,0.1,0,0.1,0,0,0.1,0.1,0.1,0.1
,35Å`39,0.8,0.9,1.6,1.7,1.5,0.9,0.3,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.2
,40Å`44,1.8,2.5,2.8,2.9,2.6,1.9,1,0.6,0.2,0.3,0.2,0.1,0.3,0.1,0.3,0.2,0.4,0.3
,45Å`49,4.3,5.2,7.6,6.7,3.9,3,1.6,0.9,0.7,0.6,0.4,0.4,0.4,0.4,0.3,0.4,0.6,0.5
,50Å`54,8.9,9.6,13.3,11.5,8.6,5.1,2.8,1.9,1,1.2,0.8,0.7,0.7,0.8,0.6,0.6,1.2,1.2
,55Å`59,18.4,15.7,24.8,22.3,15.4,10,4.9,3.2,2.2,2,1.1,1,1.3,1,1,1.2,1.7,2
,60Å`64,37.4,31.7,46.9,46.6,33,20.4,10.7,5.3,3.8,3.2,1.9,2,2,1.9,1.7,1.8,2.9,2.8
,65Å`69,87.9,67.3,95.1,93.9,71,47.2,25.5,12.5,7.7,6,3.7,2.7,3.1,2.7,2.9,2.8,4.8,4.3
,70Å`74,173,125.8,186.6,194.8,149.3,118.4,60.7,34.8,17,11.7,6.5,5.1,4.6,4.3,4.2,4.5,6.8,7
,75Å`79,299,227.5,331.6,383.7,304.4,266.5,166.1,91,45.4,29.6,13.6,12,10,9.2,8.3,7.5,12.1,11.4
,80Å`84,481.5,320,473.6,622.6,558.4,576.5,379,228.3,115.4,74.2,39.5,26.8,23.9,20.6,19.3,19.1,26.2,26.3
,85Å`89,742.5,472.4,573.1,775.3,858.6,939,725.6,506.3,286,179.7,98.7,64.4,58.4,51.3,46.5,43.5,61,58.2
,90Å`94,978.3,505.1,593.4,742.6,883.4,1322.7,1141.8,871.2,593.8,444.5,274.8,160.3,142.8,123.4,116.9,111.5,134.1,126
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,326,322.5,260.7,253.6,261.3,307.4,296.4
,100Å`,...,...,...,...,...,...,...,...,...,...,...,532.4,569.5,521.7,526.3,487.7,574.6,597.1
Deaths rates Male,Total,11.4,10,16,19,16.6,15.9,11.6,8.5,5.6,5,3.5,3.5,4.1,4.3,4.3,4.5,6.5,6.5
,0Å`4Years,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,0.1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,0.1,0.2,0.2,0.1,0.2,0,-,-,0,-,-,-,-,-,-,-,0,-
,20Å`24,0.2,0.2,0.4,0.4,0.2,0.2,0,-,-,0,-,-,0,-,-,-,-,-
,25Å`29,0.4,0.4,0.8,0.4,0.7,0.3,0.2,0.1,0,-,0.1,0.1,0,-,0,-,-,-
,30Å`34,0.5,0.8,1.4,1.2,0.8,0.6,0.3,0.1,0.1,0.1,0.1,0.1,-,0.1,0.1,0.2,0.1,0.1
,35Å`39,0.8,0.8,2.1,2.2,2.2,1.4,0.4,0.4,0.2,0.2,0.2,0.3,0.1,0.3,0.3,0.1,0.2,0.3
,40Å`44,1.8,2.9,3.2,3.4,3.3,2.5,1.2,0.7,0.3,0.4,0.3,0.1,0.4,0.2,0.5,0.2,0.6,0.6
,45Å`49,4.3,5.3,9.2,7.7,4.8,4.4,2.1,1.1,0.9,0.8,0.6,0.7,0.6,0.6,0.4,0.8,1.1,0.8
,50Å`54,8.8,12,16.6,13.9,10.8,6.5,3.6,2.4,1.4,1.8,1.3,1.1,1,1.2,1.1,1.3,1.9,2.1
,55Å`59,21,17.7,29.5,27.2,20.7,13.2,6.3,4.2,2.6,3.1,1.6,1.6,2.4,1.7,1.7,2.2,3.2,3.4
,60Å`64,42.4,38.2,57.9,57.5,37.8,26.3,13.6,6.6,4.9,4.4,2.6,2.9,3.4,3.2,2.9,3.1,4.5,5
,65Å`69,101.1,78.2,108.2,113.4,84.5,54.9,31.3,15.3,9,8.3,4.5,3.8,4.8,4.6,4.7,4.5,7.6,6.7
,70Å`74,200.6,144.5,209.5,225.4,165.8,131.5,68.7,39.6,19.4,13.6,8.4,6.8,6.4,6.2,6.1,6.7,10.2,11.1
,75Å`79,337.3,255.8,367.9,428.9,325.9,285.3,175.6,98.3,48.6,32.6,15.2,14.4,13.2,11,10.7,10,16,14.1
,80Å`84,525.2,357.4,530.3,666.5,567,584.7,394.1,231.2,116.6,76.9,40.3,28.7,26.2,24.3,23.7,23.2,30.7,31.5
,85Å`89,816.1,540.6,637,858.2,932.3,954.9,721.3,504.2,266.4,160.4,97.2,68.5,62.9,57,52,49.7,68,63
,90Å`94,1176.5,583.3,641.6,801.3,927.2,1310.7,1073.5,766.3,497.2,398.6,242.2,142.4,132.5,117,113.2,107.7,132.9,128.2
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,311.2,284,233.9,212.7,265.7,264.3,271.1
,100Å`,...,...,...,...,...,...,...,...,...,...,...,452,409.6,412.5,358.8,433.3,533.3,588.9
Deaths rates Female,Total,12.5,10.3,16.3,19.6,18.8,19.7,15.7,12.6,9.4,8.2,6.1,5.7,6.5,6.7,6.4,6.4,8.8,8.8
,0Å`4Years,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
,5Å`9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,10Å`14,0.1,0.1,0.1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,15Å`19,0.1,0.1,0.1,0,-,0,-,-,-,-,-,-,0,-,-,-,-,-
,20Å`24,0.2,0.1,0.2,0.3,0.3,0.1,0,0.1,-,-,-,0,-,-,-,-,-,-
,25Å`29,0.2,0.3,0.3,0.4,0.3,0.2,0.1,0.1,-,-,-,0,0,-,0,-,-,-
,30Å`34,0.5,0.5,0.8,0.6,0.5,0.3,0.2,0.2,0.1,0.1,-,0,0,-,-,0,0,0
,35Å`39,0.9,0.9,1.1,1.2,0.8,0.5,0.2,0.1,0.1,0.1,0.1,0,0,0,-,0.1,0.1,0
,40Å`44,1.8,2.1,2.5,2.4,1.9,1.4,0.7,0.5,0.2,0.2,0.1,0.1,0.1,0,0,0.1,0.2,0.1
,45Å`49,4.2,5.1,6.1,5.9,3.2,1.7,1.2,0.8,0.5,0.4,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.2
,50Å`54,8.9,7.3,10.1,9.3,6.7,4,2.1,1.4,0.6,0.5,0.3,0.2,0.3,0.3,0.2,0,0.5,0.3
,55Å`59,15.8,13.6,20.2,17.8,10.9,7.5,3.8,2.3,1.8,0.9,0.6,0.4,0.3,0.3,0.3,0.2,0.3,0.7
,60Å`64,32.7,25.4,36.4,36.2,28.7,15.6,8.4,4.3,2.8,2.1,1.2,1,0.7,0.6,0.6,0.6,1.4,0.8
,65Å`69,77.1,57.6,83.2,76.2,59,40.9,21,10.4,6.8,4,3,1.7,1.6,1,1.1,1.3,2.1,2.1
,70Å`74,152.8,111.9,168.3,169.5,135.8,107.9,54.4,31.4,15.4,10.4,4.9,3.7,3.1,2.7,2.6,2.6,3.8,3.3
,75Å`79,274.4,209.3,308,352,288.9,252.9,159.3,86,43.2,27.7,12.6,10.2,7.5,7.7,6.4,5.4,8.9,9.1
,80Å`84,458.4,299.7,443,598.5,553.3,571.5,369.6,226.5,114.6,72.7,39.1,25.7,22.5,18.1,16.4,16.4,23.1,22.6
,85Å`89,709.5,442.6,544.5,739.4,825.3,931.3,727.8,507.2,295.7,188.7,99.4,62.6,56.4,48.5,43.6,40.2,57.2,55.6
,90Å`94,908.7,478.2,576.8,720.9,867.5,1327,1168.1,915.6,631.7,461,285.8,166.2,146,125.6,118.1,112.8,134.5,125.1
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,329.6,331.5,266.4,262.4,259.5,316.5,302.5
,100Å`,...,...,...,...,...,...,...,...,...,...,...,546.4,594.1,549,552.6,487.7,571.2,598.3
Hi05 Heart diseases (excluding hypertensive heart diseases),,,,,,,,,,,,,,,,,,,
Deaths Total,Total,53377,54351,68400,75672,89411,99226,123505,141097,165478,139206,146741,173125,189361,196931,196127,198070,204868,208221
,0Å`4Years,674,410,422,421,412,473,451,388,337,223,196,195,125,91,100,81,60,73
,5Å`9,570,356,225,64,59,77,127,83,69,59,31,33,26,19,26,16,16,12
,10Å`14,790,605,444,202,115,105,130,134,113,84,57,44,42,26,18,19,20,23
,15Å`19,1144,827,679,359,281,206,244,223,250,179,125,107,62,62,52,45,61,31
,20Å`24,1323,1086,829,595,536,440,345,373,359,277,233,196,115,119,82,108,91,68
,25Å`29,1641,1229,1021,745,735,622,593,471,448,314,387,307,196,142,152,156,131,123
,30Å`34,1573,1259,1254,1023,961,856,894,789,680,483,569,531,383,327,232,248,237,228
,35Å`39,2023,1464,1316,1403,1454,1274,1281,1274,1079,712,724,822,756,551,514,496,429,420
,40Å`44,2417,1876,1616,1623,1997,2030,2019,1910,1986,1334,1137,1230,1106,1219,1142,1095,991,911
,45Å`49,2985,2378,2312,2129,2374,2618,3212,2832,2923,2627,2138,1902,1735,1719,1750,1819,1769,1719
,50Å`54,3636,3329,3331,3188,3137,3264,4376,4510,4156,3453,3929,3527,2636,2562,2550,2478,2393,2436
,55Å`59,4678,4392,4909,4806,5123,4426,5368,6147,6570,5173,5094,6145,4674,3689,3426,3490,3377,3348
,60Å`64,6289,5646,6727,7082,7623,7063,7498,7783,9461,8141,7383,7950,8069,7133,6406,5825,5425,5328
,65Å`69,7772,7443,8460,9524,11036,10564,12149,11132,11813,11437,11133,10739,10232,10190,10564,11296,11050,10602
,70Å`74,7526,8557,10788,11409,14012,15073,17741,18388,17204,14861,15768,16612,14244,14492,13960,13355,13251,14080
,75Å`79,4948,7603,11160,12998,14977,17712,23025,25290,27937,20317,20260,24014,23433,21573,20721,20443,20823,21030
,80Å`84,2413,4069,8387,10662,13378,16656,22560,28078,33607,27716,25043,29569,33939,33766,33454,33039,33443,33192
,85Å`89,772,1498,3602,5700,7944,10926,14527,20766,28575,24564,28155,31159,37908,43278,43230,43260,45382,45586
,90Å`94,167,287,815,1530,2786,3985,5759,8454,14142,13167,17763,25933,30749,35377,36334,38386,41281,43343
,95Å`99,23,33,92,201,428,771,1095,1839,3307,3581,5711,10256,15541,16545,17218,17900,19768,20794
,100Å`,2,4,10,7,28,66,90,196,418,453,861,1807,3353,4009,4165,4476,4838,4841
,Not stated,11,-,1,1,15,19,21,37,44,51,44,47,37,42,31,39,32,33
Deaths Male,Total,26108,27282,34755,38827,45988,50395,64103,71766,81774,69718,72156,83979,88804,92279,92146,93453,96330,98035
,0Å`4Years,346,223,229,217,225,254,258,212,173,126,109,114,72,45,50,47,30,37
,5Å`9,281,185,111,36,33,48,68,50,38,37,19,19,14,12,17,10,9,5
,10Å`14,343,287,214,112,62,61,77,79,70,52,41,24,28,19,11,11,14,16
,15Å`19,550,404,341,185,174,135,175,138,157,126,86,79,41,45,34,33,36,23
,20Å`24,532,461,406,302,314,287,260,273,260,212,178,144,83,98,60,76,67,47
,25Å`29,578,502,465,379,449,412,408,334,316,240,300,235,162,105,118,106,99,97
,30Å`34,592,477,539,578,590,585,639,572,496,354,433,413,298,249,182,203,183,175
,35Å`39,787,588,559,782,909,836,920,922,804,559,566,611,584,424,403,378,333,322
,40Å`44,1061,846,749,776,1214,1393,1441,1400,1462,1021,891,986,866,967,904,830,768,717
,45Å`49,1538,1198,1163,1018,1300,1724,2330,2023,2193,1978,1686,1494,1391,1357,1384,1453,1421,1340
,50Å`54,2040,1869,1859,1793,1776,1955,3053,3263,3081,2612,3103,2775,2075,2063,2028,2007,1932,1942
,55Å`59,2657,2571,2940,2898,3015,2710,3465,4342,4787,3829,3943,4852,3722,2921,2762,2860,2746,2724
,60Å`64,3417,3247,4005,4301,4637,4177,4577,4865,6491,5776,5449,6020,6283,5592,5037,4641,4297,4194
,65Å`69,4113,4134,4861,5579,6475,6235,7129,6341,7053,7603,7630,7517,7473,7580,7862,8511,8318,8027
,70Å`74,3770,4422,5828,6368,7703,8318,9845,9932,9316,8343,9910,10690,9418,9786,9345,9079,9136,9779
,75Å`79,2194,3550,5288,6420,7539,8700,11694,12747,13862,10048,10215,13710,13567,12832,12587,12317,12842,12921
,80Å`84,980,1669,3574,4530,5784,7118,10042,12778,14855,12227,10720,13167,16897,17276,17340,17203,17531,17661
,85Å`89,260,550,1365,2031,2850,4048,5549,8047,10885,9249,10129,11229,13797,17454,17829,18143,19225,19560
,90Å`94,54,93,232,474,804,1161,1850,2878,4477,4229,5221,7341,8410,9516,10224,11282,12703,13623
,95Å`99,6,5,23,44,114,205,286,488,867,939,1325,2215,3106,3321,3326,3543,3906,4094
,100Å`,1,1,3,3,9,15,20,48,88,113,165,305,491,582,619,688,711,704
,Not stated,8,-,1,1,12,18,17,34,43,45,37,39,26,35,24,32,23,27
Deaths Female,Total,27269,27069,33645,36845,43423,48831,59402,69331,83704,69488,74585,89146,100557,104652,103981,104617,108538,110186
,0Å`4Years,328,187,193,204,187,219,193,176,164,97,87,81,53,46,50,34,30,36
,5Å`9,289,171,114,28,26,29,59,33,31,22,12,14,12,7,9,6,7,7
,10Å`14,447,318,230,90,53,44,53,55,43,32,16,20,14,7,7,8,6,7
,15Å`19,594,423,338,174,107,71,69,85,93,53,39,28,21,17,18,12,25,8
,20Å`24,791,625,423,293,222,153,85,100,99,65,55,52,32,21,22,32,24,21
,25Å`29,1063,727,556,366,286,210,185,137,132,74,87,72,34,37,34,50,32,26
,30Å`34,981,782,715,445,371,271,255,217,184,129,136,118,85,78,50,45,54,53
,35Å`39,1236,876,757,621,545,438,361,352,275,153,158,211,172,127,111,118,96,98
,40Å`44,1356,1030,867,847,783,637,578,510,524,313,246,244,240,252,238,265,223,194
,45Å`49,1447,1180,1149,1111,1074,894,882,809,730,649,452,408,344,362,366,366,348,379
,50Å`54,1596,1460,1472,1395,1361,1309,1323,1247,1075,841,826,752,561,499,522,471,461,494
,55Å`59,2021,1821,1969,1908,2108,1716,1903,1805,1783,1344,1151,1293,952,768,664,630,631,624
,60Å`64,2872,2399,2722,2781,2986,2886,2921,2918,2970,2365,1934,1930,1786,1541,1369,1184,1128,1134
,65Å`69,3659,3309,3599,3945,4561,4329,5020,4791,4760,3834,3503,3222,2759,2610,2702,2785,2732,2575
,70Å`74,3756,4135,4960,5041,6309,6755,7896,8456,7888,6518,5858,5922,4826,4706,4615,4276,4115,4301
,75Å`79,2754,4053,5872,6578,7438,9012,11331,12543,14075,10269,10045,10304,9866,8741,8134,8126,7981,8109
,80Å`84,1433,2400,4813,6132,7594,9538,12518,15300,18752,15489,14323,16402,17042,16490,16114,15836,15912,15531
,85Å`89,512,948,2237,3669,5094,6878,8978,12719,17690,15315,18026,19930,24111,25824,25401,25117,26157,26026
,90Å`94,113,194,583,1056,1982,2824,3909,5576,9665,8938,12542,18592,22339,25861,26110,27104,28578,29720
,95Å`99,17,28,69,157,314,566,809,1351,2440,2642,4386,8041,12435,13224,13892,14357,15862,16700
,100Å`,1,3,7,4,19,51,70,148,330,340,696,1502,2862,3427,3546,3788,4127,4137
,Not stated,3,-,-,-,3,1,4,3,1,6,7,8,11,7,7,7,9,6
Death rates Total,Total,64.2,60.9,73.2,77,86.7,89.2,106.2,117.3,134.8,112,116.8,137.2,149.8,157,156.5,158.4,164.4,167.6
,0Å`4Years,6,4.4,5.4,5.2,4.7,4.8,5.3,5.2,5.2,3.7,3.3,3.5,2.4,1.8,2,1.7,1.2,1.5
,5Å`9,6,3.2,2.4,0.8,0.7,0.9,1.3,1,0.9,0.9,0.5,0.6,0.5,0.4,0.5,0.3,0.3,0.2
,10Å`14,9.1,6.4,4,2.2,1.5,1.3,1.5,1.3,1.3,1.1,0.9,0.7,0.7,0.5,0.3,0.3,0.4,0.4
,15Å`19,13.4,9.6,7.3,3.3,3.1,2.6,3,2.5,2.5,2.1,1.7,1.6,1,1,0.9,0.8,1,0.5
,20Å`24,17.1,12.9,10,6.6,5.1,4.9,4.4,4.6,4.1,2.8,2.8,2.7,1.8,2,1.4,1.8,1.5,1.1
,25Å`29,26.5,16.2,12.4,8.9,8.1,5.8,6.6,6.1,5.6,3.6,4,3.8,2.7,2.2,2.4,2.5,2.2,2.1
,30Å`34,30.2,20.6,16.7,12.4,11.5,9.3,8.3,8.7,8.8,6.1,6.6,5.5,4.7,4.5,3.2,3.5,3.4,3.4
,35Å`39,40.1,28.6,21.8,18.7,17.8,15.2,14,11.9,12.1,9.2,9.1,9.6,7.8,6.5,6.2,6.3,5.6,5.6
,40Å`44,53.9,37.9,32.2,27.2,27.3,24.8,24.3,21.1,18.7,15,14.8,15.4,12.8,12.6,11.8,11.5,10.7,10.2
,45Å`49,74.5,54.5,48,43.3,40.7,35.7,39.9,34.6,32.5,24.9,24.2,24.9,21.8,20.3,20.3,19.9,19,18.1
,50Å`54,107.3,86.5,79.3,68.4,65.7,56.8,61,57.3,51.5,38.9,37.8,40.3,34.6,33.3,32.2,31.8,29.8,29.6
,55Å`59,170.2,137,134.8,120.1,116.4,95.2,96.2,88.3,85.2,65.4,58.6,60.1,54,48.7,45.6,46.8,45,44.3
,60Å`64,273,226.1,229.5,211.8,205.5,165.7,168.8,145.2,140.5,109.3,95.7,93.2,80.3,80,75.5,72,70.1,70.8
,65Å`69,438.9,378.4,391.6,371.7,371.1,307.5,307.8,267.3,232,179.5,157,144.7,124.3,111.9,108.8,110.5,112,113.8
,70Å`74,587.2,614.4,689.9,654,658.5,587.1,589,520.6,451.6,317.9,267.7,250.4,203.9,183.6,180.1,181.1,171.8,171.8
,75Å`79,721.6,868.2,1169,1186,1183.1,1082.1,1133.8,1038.8,926.8,620,489.4,456.4,392.4,345.5,327.4,314.5,310.3,304.6
,80Å`84,875,1077.1,1736.7,2018.9,2063,2063.2,2067.6,1940.6,1834.7,1208.3,959.7,867.3,777.8,695.5,667.5,639.6,633.7,622.7
,85Å`89,976.6,1345.2,2311.7,2862,3464.1,3541.4,3549.2,3541.3,3430.8,2165.9,1839.8,1685.6,1549.7,1417.1,1372.9,1324.1,1339.5,1300.4
,90Å`94,1174,1423.1,2849,3423.6,4929.4,5911.1,5829.8,5651.4,6175.5,3891,3474.3,3083.3,2996.1,2717.1,2672.4,2602.4,2614.4,2593.8
,95Å`99,...,...,...,...,...,...,...,...,...,...,...,4852.5,5221.5,4713.7,4772.7,4685.9,4893.1,4736.7
,100Å`,...,...,...,...,...,...,...,...,...,...,...,7126,7637.6,6681.7,6745.3,6886.2,7220.9,7015.9
Deaths rates Male,Total,64,62.2,75.8,80.5,90.9,92.1,112.1,121.5,135.7,114.4,117.3,136.3,144.2,151.2,151,153.5,158.8,162.2
,0Å`4Years,6.1,4.7,5.7,5.2,5,5,5.9,5.6,5.2,4.1,3.6,4,2.7,1.7,2,1.9,1.2,1.5
,5Å`9,5.8,3.3,2.4,0.9,0.8,1.1,1.3,1.2,1,1.1,0.6,0.6,0.5,0.4,0.6,0.4,0.3,0.2
,10Å`14,7.8,6,3.8,2.4,1.6,1.4,1.7,1.6,1.6,1.4,1.2,0.8,0.9,0.7,0.4,0.4,0.5,0.6
,15Å`19,12.7,9.3,7.3,3.4,3.8,3.4,4.2,3,3.1,2.9,2.3,2.4,1.3,1.5,1.1,1.1,1.2,0.8
,20Å`24,13.9,11,9.8,6.7,5.9,6.3,6.6,6.5,5.9,4.3,4.2,3.9,2.6,3.2,2,2.5,2.2,1.5
,25Å`29,20.5,13.3,11.4,9.1,10,7.6,9,8.5,7.8,5.5,6.1,5.7,4.4,3.2,3.7,3.4,3.2,3.2
,30Å`34,25.1,17.1,14.4,13.9,14.2,12.7,11.9,12.6,12.7,8.8,9.9,8.5,7.1,6.7,5,5.7,5.2,5.1
,35Å`39,33.1,25.4,20.2,20.9,22.2,20,20.1,17.1,17.9,14.4,14,14.1,11.9,9.8,9.6,9.4,8.5,8.5
